date,open,high,low,close,volume,open_interest
2015-04-03,43310.0,43450.0,43160.0,43280.0,273380,371554
2015-04-07,43300.0,43560.0,43300.0,43480.0,116826,375402
2015-04-08,43550.0,43820.0,43360.0,43460.0,272338,372156
2015-04-09,43380.0,43540.0,43050.0,43310.0,238872,379268
2015-04-10,43380.0,43570.0,43150.0,43530.0,235236,375940
2015-04-13,43510.0,44000.0,43440.0,43630.0,305348,377486
2015-04-14,43650.0,43710.0,42580.0,42860.0,361446,387860
2015-04-15,42760.0,43180.0,42570.0,43000.0,330834,381474
2015-04-16,42830.0,43510.0,42720.0,43340.0,274218,361406
2015-04-17,43780.0,43950.0,43590.0,43690.0,295034,336706
2015-04-20,43590.0,44200.0,43510.0,43870.0,245716,325646
2015-04-21,43380.0,43500.0,43170.0,43370.0,248810,307216
2015-04-22,43180.0,43430.0,43080.0,43310.0,184900,296946
2015-04-23,43210.0,43390.0,42670.0,42990.0,273026,282348
2015-04-24,43130.0,43440.0,43110.0,43310.0,202648,256692
2015-04-27,43610.0,43970.0,43390.0,43730.0,318420,284454
2015-04-28,43740.0,44140.0,43570.0,43740.0,312606,311234
2015-04-29,43800.0,44050.0,43640.0,43730.0,306368,345074
2015-04-30,43770.0,44300.0,43750.0,44240.0,316342,351078
2015-05-04,45330.0,45800.0,45130.0,45710.0,267168,342084
2015-05-05,45830.0,45930.0,45530.0,45730.0,233228,324728
2015-05-06,45850.0,46360.0,45830.0,46130.0,414292,306694
2015-05-07,46170.0,46170.0,45650.0,45860.0,302190,289710
2015-05-08,45910.0,46050.0,45780.0,45970.0,249800,294960
2015-05-11,45860.0,46030.0,45570.0,45790.0,273964,289446
2015-05-12,45690.0,45930.0,45600.0,45830.0,188694,285424
2015-05-13,46070.0,46390.0,45900.0,46260.0,241570,291246
2015-05-14,46180.0,46280.0,45770.0,46070.0,254606,285044
2015-05-15,46060.0,46130.0,45770.0,46040.0,195046,287092
2015-05-18,45850.0,46190.0,45750.0,46110.0,202992,287370
2015-05-19,45960.0,45990.0,45680.0,45710.0,216182,278098
2015-05-20,45320.0,45390.0,44610.0,44760.0,366894,265216
2015-05-21,44820.0,45220.0,44700.0,45120.0,203548,245194
2015-05-22,45100.0,45280.0,45030.0,45110.0,153804,229260
2015-05-25,44600.0,44750.0,44520.0,44710.0,163400,215614
2015-05-26,44760.0,45170.0,44480.0,44520.0,201400,189810
2015-05-27,44300.0,44350.0,42030.0,44300.0,236238,249528
2015-05-28,44080.0,44360.0,43950.0,44250.0,281792,253868
2015-05-29,44130.0,44320.0,43970.0,44300.0,208388,256104
2015-06-01,44010.0,44140.0,43570.0,43650.0,271036,268494
2015-06-02,43550.0,43820.0,43410.0,43690.0,236858,269474
2015-06-03,43730.0,43870.0,43490.0,43530.0,228746,270146
2015-06-04,43600.0,43660.0,43330.0,43400.0,240492,269388
2015-06-05,43310.0,43440.0,42750.0,42810.0,328872,274048
2015-06-08,42930.0,43250.0,42790.0,43160.0,242348,265440
2015-06-09,43100.0,43350.0,43090.0,43250.0,162420,255718
2015-06-10,43320.0,43520.0,43190.0,43370.0,169556,256578
2015-06-11,43630.0,43760.0,43160.0,43230.0,200008,252002
2015-06-12,42990.0,43060.0,42480.0,42490.0,312702,268302
2015-06-15,42590.0,42820.0,42140.0,42210.0,217688,271054
2015-06-16,42120.0,42380.0,42000.0,42150.0,225950,267800
2015-06-17,42050.0,42080.0,41730.0,41810.0,205258,261768
2015-06-18,41940.0,42240.0,41620.0,42080.0,213452,251110
2015-06-19,41950.0,42080.0,41780.0,41820.0,231946,241718
2015-06-23,41780.0,42100.0,41730.0,42030.0,27906,72786
2015-06-24,41890.0,42290.0,41770.0,42190.0,233332,225792
2015-06-25,42290.0,42360.0,41000.0,41920.0,312490,209464
2015-06-26,41900.0,42580.0,41670.0,42300.0,259030,186054
2015-06-29,42050.0,42620.0,41920.0,42500.0,276048,209702
2015-06-30,42340.0,42470.0,41990.0,42090.0,257752,231696
2015-07-01,41950.0,42300.0,41560.0,41970.0,323088,223404
2015-07-03,42050.0,42200.0,41900.0,42100.0,248,1926
2015-07-06,42300.0,42320.0,40100.0,40730.0,490330,257318
2015-07-07,40730.0,40860.0,39690.0,39780.0,518564,271380
2015-07-08,39510.0,39600.0,37960.0,38070.0,1262028,285910
2015-07-09,38650.0,40800.0,38620.0,40470.0,894496,232758
2015-07-10,40870.0,41220.0,40260.0,40360.0,650284,235950
2015-07-13,40410.0,40630.0,39740.0,40130.0,379240,240758
2015-07-14,40480.0,40610.0,40250.0,40280.0,296534,233130
2015-07-15,40310.0,40750.0,40130.0,40750.0,289106,228616
2015-07-16,40670.0,40740.0,40150.0,40680.0,374544,224794
2015-07-17,40430.0,40650.0,40360.0,40480.0,217696,222354
2015-07-20,40070.0,40290.0,39590.0,39800.0,375168,230994
2015-07-21,39800.0,40230.0,39640.0,40080.0,268612,223900
2015-07-22,39850.0,40110.0,39070.0,39150.0,338470,235744
2015-07-23,39150.0,39490.0,38710.0,39180.0,380740,239418
2015-07-24,39070.0,39230.0,37870.0,38050.0,484414,235550
2015-07-27,38040.0,38530.0,37800.0,37980.0,287236,295144
2015-07-28,37680.0,38150.0,37440.0,38040.0,265940,301612
2015-07-29,38190.0,39400.0,38110.0,38810.0,394434,292350
2015-07-30,38820.0,39030.0,38450.0,38560.0,300354,297504
2015-07-31,38290.0,38640.0,38190.0,38250.0,283054,310310
2015-08-03,38350.0,38680.0,37810.0,37870.0,436930,342842
2015-08-04,37840.0,38290.0,37650.0,38190.0,405154,316140
2015-08-05,38330.0,38430.0,37860.0,38120.0,269210,325206
2015-08-06,38170.0,38200.0,37830.0,38050.0,261494,326764
2015-08-07,37880.0,38100.0,37310.0,37970.0,443168,326344
2015-08-10,37750.0,38100.0,37540.0,37990.0,355558,319414
2015-08-11,38010.0,39820.0,37980.0,39060.0,703446,279492
2015-08-12,38670.0,39500.0,38530.0,39350.0,671490,269288
2015-08-13,39500.0,39970.0,39190.0,39580.0,472860,242844
2015-08-14,39470.0,39580.0,39220.0,39250.0,301880,236384
2015-08-17,39270.0,39510.0,38930.0,39150.0,301984,218366
2015-08-18,38900.0,39110.0,38760.0,38790.0,272436,221814
2015-08-19,38700.0,38780.0,38140.0,38750.0,423328,216376
2015-08-20,38480.0,38830.0,38330.0,38620.0,339404,212376
2015-08-21,39020.0,39220.0,38860.0,38940.0,324494,204458
2015-08-24,38810.0,38950.0,37650.0,38280.0,660558,216254
2015-08-25,37980.0,39090.0,37870.0,38820.0,663922,195670
2015-08-26,39320.0,39600.0,38840.0,38840.0,421568,177890
2015-08-27,38500.0,38870.0,38090.0,38740.0,269560,191870
2015-08-28,38780.0,39690.0,38700.0,39280.0,315610,201114
2015-08-31,39350.0,39580.0,39010.0,39200.0,242440,209628
